text,"['Name_Calling,Labeling']","['Exaggeration,Minimisation']","['Doubt', 'Appeal_to_fear-prejudice']",['Black-and-White_Fallacy'],"['Straw_Men', 'Whataboutism', 'Red_Herring']",['Bandwagon'],['Flag-Waving'],"['Repetition', 'Slogans']"
No one can say this is not what this is.,0,0,0,1,0,0,0,0
"The latest evidence of that fact is the suspension of a firefighter who simply voiced his support for the English Defence League's founder, Tommy Robinson.",0,1,0,1,0,0,0,0
"Robinson was arrested, tried, and sentenced to 13 months within an hour for simply reporting outside a criminal trial involving a Muslim rape gang at Leeds Crown Court.",0,1,0,0,0,0,0,0
"So, expose the Islamists fro who and what they are and what Islam's founder not only taught them, but modeled for them, and you may just find yourself in jail in the UK.",0,0,0,1,0,0,0,0
"Wilders has called Robinson's imprisonment a ""disgrace.",0,0,0,0,0,0,0,0
Such measures are common practice in North Korea and Saudi Arabia.,0,0,0,0,0,0,0,0
"It is sad to see how Britain, the cradle of Western democracy and the rule of law, is fast descending into tyranny.",0,0,1,0,0,0,0,0
Tommy is a hero.,0,0,0,0,0,0,0,1
It is a disgrace that he is still in jail.,0,0,0,0,0,0,0,1
Free Tommy Robinson now!,0,0,0,0,0,0,0,1
” She called the behavior “absolutely unacceptable.”,0,0,0,0,0,0,0,0
"“If left unchallenged, the actions of the White house would create a dangerous chilling effect for any journalist who covers our elected officials,” CNN said.",0,0,1,1,0,0,0,0
"Watching the full exchange it is obvious that Trump was making a sincere effort to answer Acosta’s questions, the president actually took the time to answer three of his questions before losing his patients with an argumentative Acosta who refused to hand the mic over to the female intern forcefully pushing her arm away.",0,0,0,0,0,0,0,0
"Trump characterizes the caravan as “an invasion,” a term to which Acosta objected.",1,0,0,0,0,0,0,0
"Acosta can deny how the altercation took place, but the video shows the facts, which are that Acosta was out of line.",0,0,0,0,0,0,0,0
"“The wrongful revocation of these credentials violates CNN and Acosta’s First Amendment rights of freedom of the press, and their Fifth Amendment rights to due process,” CNN said in a statement.",0,0,0,0,0,0,0,0
"We will not tolerate the inappropriate behavior clearly documented in this video,” Sanders tweeted to accompany the allegedly doctored video.",0,0,0,0,0,0,0,0
Officials Warn: Airborne Black Death Epidemic Could ‘Explode’,1,0,1,0,0,0,0,1
But the worst news is that the epidemic could explode anytime unleashing the sickness on the globe.,0,1,1,0,0,0,0,1
But the oncoming rainy season could see the number of those infected explode exponentially.,0,0,0,0,0,0,0,1
"Olivier Le Guillou of Action Against Hunger said: “The epidemic is ahead of us, we have not yet reached the peak.”",0,0,0,0,0,0,0,0
"” The tradition has been banned since the outbreak began, but it is feared ceremonies have taken place regardless as local continue to balk that their rituals have contributed to the outbreak.",0,0,1,0,0,0,0,0
The Foreign Office recently warned that the deadly outbreak is entering its most dangerous phase.,0,0,1,0,0,0,0,0
"” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.",0,0,0,0,0,0,0,0
The outbreak has been fueled by performing the ancient practice of Famadihana.,0,0,0,0,0,0,0,0
"It would take just one infected traveler who made it to Africa’s mainland or even nearby British honeymoon paradises like Mauritius, the Maldives or the Seychelles to spread the disease globally.",0,0,1,0,0,0,0,0
"The country’s health chief Willy Randriamarotia said: “If a person dies of pneumonic plague and is then interred in a tomb that is subsequently opened for a Famadihana, the bacteria can still be transmitted and contaminate whoever handles the body.",0,0,1,0,0,0,0,0
"Olivier Le Guillou of Action Against Hunger said: “The epidemic is ahead of us, we have not yet reached the peak.",0,0,1,0,0,0,0,0
"The boy told agents that Ibn Wahhaj trained him and another of Leveille’s teenage sons in firearms and military techniques, including rapid reloads and hand-to-hand combat, and told them jihad meant killing non-believers on behalf of Allah, according to the affidavit filed in U.",0,0,0,0,0,0,0,1
"FBI: Muslim Teen From NM Islamic Compound Trained For Jihad: ""Raise An Army"" ""Killing Non-Believers On Behalf Of Allah”",0,0,0,0,0,0,0,0
It was a jihad training camp.,1,0,0,0,0,0,0,0
Raising an army for jihad slaughter.,0,0,0,0,0,0,0,0
The enemedia is scrubbing and censoring this story – but it is just as we have warned/predicted for years.,0,0,0,0,0,0,0,0
"[…] Defense lawyers have said that the five adults were exercising their constitutional rights to practice their religion and own firearms, and that the group is being discriminated against because they are black and Muslim.",1,0,0,0,0,0,0,0
"(REUTERS) – A 13-YEAR-OLD BOY WHO WAS PART OF GROUP TAKEN INTO CUSTODY AT A SQUALID NEW MEXICO COMPOUND LAST MONTH HAS TOLD FBI AGENTS HIS MOTHER’S BOYFRIEND WAS TRAINING HIM TO CONDUCT “JIHAD” AGAINST NON-BELIEVERS, ACCORDING TO FEDERAL COURT DOCUMENTS.",0,0,0,0,0,0,0,1
"The 13-year-old also told the FBI that his mother believed she received messages from God, and that he watched her and Ibn Wahhaj perform supposed “exorcism” rituals over the three-year-old boy, including one during which the boy choked and his heart stopped, according to the special agent’s affidavit.",0,0,0,0,0,0,0,0
The teenager said his mother and others at the compound told him not to talk to anyone about the three-year-old ever being at the compound because they would “all go to jail.,0,0,1,0,0,0,0,0
"” Defense lawyers have said that the five adults were exercising their constitutional rights to practice their religion and own firearms, and that the group is being discriminated against because they are black and Muslim.",1,0,0,0,0,0,0,0
"The five defendants came under FBI surveillance in May after Leveille wrote a letter to Ibn Wahhaj’s brother asking him to join them and become a “martyr,” state prosecutors have said.",1,0,0,0,0,0,0,0
That means that you and I have been paying to cover up the epidemic of sexual harassment that has been taking place on Capitol Hill.,0,0,0,0,0,0,0,0
"How Do You Like Paying For Sexual Harassment Settlements from Your Congress, America?",0,0,0,0,0,0,1,0
"How Do You Like Paying For Sexual Harassment Settlements from Your Congress, America? Please help support us with cryptocurrency donations.",0,0,0,0,0,0,1,0
"We finally have the official numbers, and they aren’t pretty. Reid Wilson, a correspondent for the Hill, has posted to Twitter a year by year breakdown of sexual harassment settlements and awards that he received from the Congressional Office of Compliance.",0,0,0,0,0,0,0,0
That money has come from the taxpayers of course. That means that you and I have been paying to cover up the epidemic of sexual harassment that has been taking place on Capitol Hill.,0,0,0,0,0,0,1,0
"If such a law was instituted, I guarantee you that sexual harassment on Capitol Hill would come to a screeching halt. But they don’t want it to stop.",0,0,1,0,0,0,0,0
"For many in Congress, having so many attractive young women around is one of the key benefits of the job.",0,0,0,0,0,0,0,0
"” “Amongst ourselves, we know,” a former Senate staffer said of the lawmakers with the worst reputations.",0,1,0,0,0,0,0,0
It isn’t going to stop until we boot out the corrupt career politicians that are engaging in this type of behavior.,0,0,1,0,0,0,0,0
So I am asking you to support my campaign and other “grassroots deplorables” that are running for office all over the nation.,1,0,0,0,0,0,0,0
"The American people have a right to know, and those that engaged in this type of behavior do not have a right to hide.",0,0,0,0,0,0,1,0
"If such a law was instituted, I guarantee you that sexual harassment on Capitol Hill would come to a screeching halt.",0,0,0,0,0,0,0,0
The US Democratic Party is determined to take the world to thermo-nuclear war rather than to admit that Hillary Clinton lost the presidential election fair and square.,0,0,0,0,0,0,0,0
"The Democratic Party was totally corrupted by the Clinton Regime, and now it is totally insane.",0,0,0,0,0,0,0,1
"There is no outcry against this blatantly false accusation, totally devoid of evidence. The presstitute media instead of protesting this attempt at a coup against the President of the United States, trumpet the accusation as self-evident truth.",0,0,0,0,1,0,0,0
Republican Patriots: Where are you?,1,0,0,0,0,0,1,0
"The 1,000 billion dollar budget of the military/security complex, amplified by the CIA’s front corporations and narcotics business, provides enormous sums with which to purchase the senators and representatives that the insouciant American voters think that they elect.",1,0,0,0,0,0,1,0
"He said: “son, never set your senator up against the military/security complex. He will not be re-elected, and you will be out of a job.",0,0,0,1,0,0,0,0
Any government or person who trusts America or any Western country is stupid beyond belief.,0,0,0,0,0,0,0,0
Is President Trump a Traitor?,1,0,0,0,0,0,0,0
